host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790064470.081114,2300706.0,70.055,-9.129,118.102,-8.428,-5.448,16.459,-0.959,-0.059,0.333,100.762,-52.14,54.852,0.3,0.0,0.0,0.0
1790064470.0869498,2300712.0,70.025,-8.813,118.524,-7.791,-5.772,16.232,-0.961,-0.06,0.338,100.762,-52.152,54.852,-0.1,0.0,0.0,0.0
1790064470.091969,2300717.0,70.006,-8.654,118.732,-7.211,-5.997,16.087,-0.961,-0.06,0.342,100.762,-52.152,54.852,-0.1,-0.3,0.0,0.0
1790064470.0972228,2300722.0,69.985,-8.494,118.939,-6.591,-6.182,15.949,-0.96,-0.059,0.347,100.762,-52.152,54.852,0.0,-0.2,0.0,0.0
1790064470.103008,2300728.0,69.963,-8.331,119.145,-5.916,-6.405,15.81,-0.961,-0.056,0.35,100.762,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.1096342,2300734.0,69.938,-8.165,119.35,-5.219,-6.662,15.641,-0.961,-0.053,0.354,100.762,-52.152,54.864,0.0,0.3,0.0,0.0
1790064470.114588,2300739.0,69.912,-7.996,119.553,-4.501,-6.892,15.454,-0.961,-0.05,0.357,100.762,-52.152,54.852,0.1,0.0,0.0,0.0
1790064470.1201332,2300745.0,69.884,-7.826,119.755,-3.791,-7.06,15.255,-0.962,-0.048,0.361,100.762,-52.152,54.852,-0.1,0.1,0.0,0.0
1790064470.125262,2300750.0,69.854,-7.654,119.954,-3.138,-7.187,15.037,-0.962,-0.046,0.364,100.762,-52.152,54.864,0.0,0.2,0.0,0.0
1790064470.130292,2300755.0,69.824,-7.482,120.151,-2.494,-7.276,14.836,-0.963,-0.044,0.367,100.762,-52.152,54.852,-0.1,-0.3,0.0,0.0
1790064470.1358569,2300761.0,69.792,-7.308,120.345,-1.852,-7.293,14.663,-0.963,-0.041,0.37,100.762,-52.152,54.852,0.2,0.0,0.0,0.0
1790064470.140789,2300766.0,69.76,-7.134,120.537,-1.204,-7.318,14.501,-0.963,-0.039,0.373,100.762,-52.152,54.852,-0.1,0.1,0.0,0.0
1790064470.145803,2300771.0,69.727,-6.958,120.727,-0.554,-7.323,14.347,-0.962,-0.038,0.375,100.762,-52.152,54.852,0.1,0.1,0.0,0.0
1790064470.151905,2300777.0,69.661,-6.608,121.096,0.645,-7.184,13.867,-0.96,-0.035,0.378,100.762,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.157241,2300782.0,69.627,-6.436,121.273,1.201,-7.056,13.592,-0.956,-0.035,0.379,100.762,-52.152,54.852,0.1,0.0,0.0,0.0
1790064470.163048,2300788.0,69.595,-6.266,121.444,1.779,-6.762,13.286,-0.952,-0.034,0.38,100.762,-52.152,54.852,-0.1,0.1,0.0,0.0
1790064470.1680791,2300793.0,69.563,-6.1,121.608,2.409,-6.452,12.933,-0.95,-0.034,0.381,100.762,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.174617,2300799.0,69.531,-5.937,121.766,3.053,-6.282,12.531,-0.948,-0.034,0.381,100.762,-52.152,54.864,0.3,0.1,0.0,0.0
1790064470.1800451,2300805.0,69.5,-5.778,121.915,3.736,-6.088,12.106,-0.946,-0.034,0.382,100.762,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.1852958,2300810.0,69.47,-5.623,122.058,4.433,-5.867,11.712,-0.944,-0.034,0.383,100.762,-52.152,54.852,0.0,-0.1,0.0,0.0
1790064470.190144,2300815.0,69.44,-5.471,122.193,5.126,-5.665,11.335,-0.943,-0.035,0.383,100.761,-52.152,54.852,0.0,0.1,0.0,0.0
1790064470.195703,2300821.0,69.411,-5.321,122.322,5.823,-5.443,10.952,-0.942,-0.034,0.383,100.761,-52.152,54.852,-0.1,-0.2,0.0,0.0
1790064470.2006688,2300826.0,69.383,-5.175,122.444,6.505,-5.156,10.562,-0.94,-0.034,0.384,100.761,-52.152,54.852,0.0,0.1,0.0,0.0
1790064470.205803,2300831.0,69.356,-5.031,122.559,7.153,-4.859,10.15,-0.939,-0.033,0.384,100.761,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.2118661,2300837.0,69.305,-4.755,122.77,8.356,-4.284,9.317,-0.936,-0.032,0.385,100.761,-52.152,54.852,-0.1,0.0,0.0,0.0
1790064470.2173162,2300842.0,69.282,-4.622,122.864,8.953,-3.964,8.866,-0.935,-0.031,0.385,100.761,-52.152,54.852,-0.1,0.0,0.0,0.0
1790064470.223121,2300848.0,69.259,-4.493,122.951,9.529,-3.655,8.403,-0.934,-0.03,0.385,100.761,-52.152,54.852,-0.1,0.1,0.0,0.0
1790064470.22962,2300854.0,69.238,-4.369,123.031,10.055,-3.364,7.938,-0.933,-0.029,0.385,100.761,-52.152,54.852,0.0,-0.2,0.0,0.0
1790064470.235348,2300860.0,69.218,-4.249,123.104,10.581,-3.037,7.445,-0.932,-0.028,0.385,100.761,-52.152,54.852,0.2,-0.1,0.0,0.0
1790064470.240725,2300866.0,69.2,-4.133,123.168,11.101,-2.683,6.913,-0.931,-0.027,0.385,100.761,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.245713,2300871.0,69.183,-4.023,123.225,11.583,-2.325,6.382,-0.93,-0.026,0.385,100.761,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.2519639,2300877.0,69.154,-3.818,123.315,12.5,-1.64,5.305,-0.928,-0.024,0.384,100.761,-52.152,54.852,-0.1,0.0,0.0,0.0
1790064470.25695,2300882.0,69.142,-3.723,123.348,12.95,-1.323,4.755,-0.927,-0.023,0.383,100.761,-52.152,54.852,-0.1,0.1,0.0,0.0
1790064470.262228,2300887.0,69.132,-3.634,123.372,13.373,-1.003,4.208,-0.926,-0.022,0.381,100.761,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.267572,2300892.0,69.123,-3.551,123.388,13.759,-0.686,3.654,-0.925,-0.022,0.379,100.761,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.273234,2300898.0,69.116,-3.474,123.395,14.139,-0.4,3.091,-0.925,-0.022,0.378,100.761,-52.152,54.852,-0.1,0.0,0.0,0.0
1790064470.2779908,2300903.0,69.11,-3.404,123.394,14.511,-0.154,2.523,-0.925,-0.021,0.376,100.761,-52.152,54.852,0.0,0.0,0.0,0.0
1790064470.284653,2300909.0,69.105,-3.339,123.384,14.88,0.093,1.963,-0.925,-0.021,0.374,100.761,-52.164,54.852,-0.2,0.1,0.0,0.0
1790064470.290286,2300915.0,69.102,-3.28,123.367,15.238,0.331,1.445,-0.925,-0.021,0.373,100.761,-52.152,54.852,0.0,-0.1,0.0,0.0
1790064470.294956,2300920.0,69.1,-3.226,123.342,15.56,0.556,0.927,-0.925,-0.02,0.371,100.761,-52.152,54.852,0.1,0.0,0.0,0.0
1790064470.3002582,2300925.0,69.1,-3.179,123.309,15.851,0.779,0.387,-0.924,-0.02,0.37,100.761,-52.164,54.852,-0.3,0.2,0.0,0.0
1790064470.3052359,2300930.0,69.101,-3.136,123.269,16.129,1.036,-0.132,-0.924,-0.019,0.369,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.310782,2300936.0,69.103,-3.1,123.221,16.398,1.302,-0.648,-0.924,-0.018,0.367,100.762,-52.152,54.852,0.1,-0.1,0.0,0.0
1790064470.317375,2300942.0,69.111,-3.042,123.105,16.81,1.718,-1.677,-0.924,-0.016,0.364,100.762,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.323133,2300948.0,69.117,-3.023,123.036,16.969,1.908,-2.201,-0.925,-0.015,0.363,100.762,-52.152,54.852,0.1,0.0,0.0,0.0
1790064470.32956,2300954.0,69.124,-3.009,122.96,17.118,2.089,-2.701,-0.926,-0.015,0.361,100.762,-52.164,54.852,0.0,0.1,0.0,0.0
1790064470.335186,2300960.0,69.132,-3.002,122.876,17.243,2.266,-3.18,-0.926,-0.016,0.359,100.762,-52.152,54.852,0.0,-0.1,0.0,0.0
1790064470.340211,2300965.0,69.141,-3.001,122.785,17.391,2.454,-3.639,-0.926,-0.016,0.358,100.762,-52.164,54.852,-0.1,0.0,0.0,0.0
1790064470.3457532,2300971.0,69.152,-3.006,122.688,17.516,2.66,-4.081,-0.925,-0.017,0.356,100.762,-52.164,54.852,-0.2,0.0,0.0,0.0
1790064470.3520918,2300977.0,69.175,-3.032,122.473,17.725,3.008,-4.908,-0.923,-0.017,0.354,100.762,-52.152,54.852,0.1,0.0,0.0,0.0
1790064470.35697,2300982.0,69.188,-3.052,122.357,17.77,3.202,-5.26,-0.923,-0.017,0.352,100.762,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.36258,2300987.0,69.202,-3.077,122.236,17.793,3.41,-5.592,-0.922,-0.017,0.351,100.762,-52.164,54.852,-0.1,-0.2,0.0,0.0
1790064470.368151,2300993.0,69.217,-3.107,122.11,17.838,3.62,-5.964,-0.921,-0.017,0.349,100.762,-52.164,54.852,-0.2,0.0,0.0,0.0
1790064470.373655,2300999.0,69.233,-3.142,121.978,17.917,3.809,-6.313,-0.92,-0.018,0.348,100.761,-52.164,54.852,-0.2,0.0,0.0,0.0
1790064470.379571,2301004.0,69.25,-3.181,121.842,17.968,3.994,-6.609,-0.919,-0.018,0.347,100.761,-52.164,54.852,-0.2,0.0,0.0,0.0
1790064470.384587,2301009.0,69.269,-3.224,121.701,17.954,4.203,-6.875,-0.919,-0.018,0.346,100.761,-52.164,54.852,-0.3,-0.3,0.0,0.0
1790064470.389607,2301014.0,69.288,-3.271,121.557,17.919,4.413,-7.138,-0.918,-0.018,0.344,100.761,-52.164,54.852,0.0,0.1,0.0,0.0
1790064470.395052,2301020.0,69.308,-3.322,121.408,17.881,4.591,-7.4,-0.918,-0.019,0.343,100.761,-52.164,54.852,0.2,0.1,0.0,0.0
1790064470.400243,2301025.0,69.329,-3.378,121.254,17.806,4.774,-7.646,-0.919,-0.019,0.341,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.405246,2301030.0,69.351,-3.438,121.097,17.698,4.934,-7.854,-0.919,-0.021,0.34,100.761,-52.152,54.852,0.4,0.0,0.0,0.0
1790064470.41068,2301036.0,69.374,-3.502,120.936,17.561,5.073,-8.03,-0.92,-0.022,0.338,100.761,-52.164,54.852,0.0,0.1,0.0,0.0
1790064470.4170449,2301042.0,69.423,-3.643,120.604,17.28,5.372,-8.316,-0.921,-0.025,0.336,100.761,-52.164,54.852,0.0,-0.1,0.0,0.0
1790064470.422343,2301047.0,69.448,-3.718,120.434,17.096,5.525,-8.426,-0.921,-0.026,0.335,100.761,-52.164,54.852,-0.1,-0.3,0.0,0.0
1790064470.427168,2301052.0,69.474,-3.796,120.263,16.852,5.662,-8.512,-0.922,-0.026,0.333,100.761,-52.164,54.852,0.0,0.1,0.0,0.0
1790064470.4328299,2301058.0,69.501,-3.876,120.09,16.603,5.803,-8.545,-0.922,-0.027,0.331,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.4388108,2301064.0,69.529,-3.959,119.916,16.369,5.912,-8.584,-0.922,-0.027,0.329,100.761,-52.164,54.852,0.0,0.1,0.0,0.0
1790064470.444576,2301069.0,69.558,-4.045,119.741,16.129,5.993,-8.625,-0.923,-0.029,0.327,100.761,-52.164,54.852,-0.2,0.0,0.0,0.0
1790064470.450089,2301075.0,69.587,-4.133,119.564,15.859,6.101,-8.624,-0.923,-0.03,0.325,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.4557009,2301081.0,69.617,-4.223,119.388,15.583,6.219,-8.574,-0.922,-0.031,0.323,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.460733,2301086.0,69.647,-4.314,119.21,15.345,6.306,-8.519,-0.922,-0.032,0.321,100.761,-52.164,54.852,0.1,0.0,0.0,0.0
1790064470.465777,2301091.0,69.678,-4.407,119.033,15.114,6.369,-8.453,-0.921,-0.034,0.319,100.761,-52.164,54.852,0.1,-0.1,0.0,0.0
1790064470.4720068,2301097.0,69.742,-4.598,118.678,14.547,6.517,-8.247,-0.92,-0.038,0.314,100.761,-52.164,54.852,-0.2,0.1,0.0,0.0
1790064470.477204,2301102.0,69.775,-4.694,118.502,14.262,6.559,-8.085,-0.92,-0.039,0.312,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.4827929,2301108.0,69.808,-4.791,118.327,13.972,6.595,-7.914,-0.92,-0.04,0.31,100.761,-52.164,54.852,-0.1,0.0,0.0,0.0
1790064470.489565,2301114.0,69.842,-4.887,118.155,13.658,6.606,-7.763,-0.921,-0.04,0.307,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.4947069,2301119.0,69.876,-4.983,117.984,13.358,6.618,-7.612,-0.921,-0.04,0.305,100.762,-52.164,54.864,-0.3,0.4,0.0,0.0
1790064470.499806,2301125.0,69.911,-5.078,117.816,13.022,6.628,-7.456,-0.922,-0.04,0.303,100.762,-52.164,54.852,-0.1,0.0,0.0,0.0
1790064470.505256,2301130.0,69.946,-5.173,117.65,12.666,6.613,-7.282,-0.922,-0.039,0.301,100.762,-52.164,54.852,0.2,-0.2,0.0,0.0
1790064470.5102358,2301135.0,69.981,-5.267,117.487,12.317,6.608,-7.109,-0.923,-0.039,0.299,100.762,-52.164,54.852,0.2,0.0,0.0,0.0
1790064470.515742,2301141.0,70.016,-5.361,117.326,11.943,6.604,-6.927,-0.923,-0.039,0.297,100.762,-52.164,54.852,-0.2,0.0,0.0,0.0
1790064470.520705,2301146.0,70.051,-5.454,117.168,11.545,6.559,-6.727,-0.924,-0.039,0.295,100.762,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.52571,2301151.0,70.087,-5.546,117.013,11.128,6.518,-6.499,-0.924,-0.039,0.294,100.762,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.5316858,2301157.0,70.123,-5.636,116.863,10.703,6.477,-6.248,-0.925,-0.038,0.292,100.762,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.53693,2301162.0,70.194,-5.81,116.575,9.847,6.333,-5.775,-0.926,-0.036,0.289,100.762,-52.164,54.852,0.1,0.2,0.0,0.0
1790064470.54219,2301167.0,70.229,-5.893,116.438,9.437,6.282,-5.525,-0.926,-0.034,0.288,100.762,-52.164,54.852,-0.1,0.0,0.0,0.0
1790064470.548192,2301173.0,70.265,-5.976,116.304,9.015,6.235,-5.298,-0.926,-0.034,0.286,100.762,-52.164,54.852,-0.1,0.0,0.0,0.0
1790064470.552908,2301178.0,70.3,-6.057,116.174,8.595,6.167,-5.077,-0.926,-0.033,0.285,100.761,-52.164,54.852,0.0,-0.3,0.0,0.0
1790064470.5597959,2301185.0,70.335,-6.137,116.048,8.17,6.073,-4.864,-0.925,-0.033,0.284,100.761,-52.164,54.852,-0.1,0.1,0.0,0.0
1790064470.565205,2301190.0,70.369,-6.217,115.923,7.726,6.019,-4.672,-0.925,-0.034,0.284,100.761,-52.164,54.852,0.0,-0.2,0.0,0.0
1790064470.5702488,2301195.0,70.404,-6.296,115.802,7.284,5.981,-4.485,-0.925,-0.034,0.283,100.761,-52.164,54.852,0.0,0.1,0.0,0.0
1790064470.5756748,2301201.0,70.438,-6.375,115.683,6.854,5.928,-4.28,-0.925,-0.034,0.283,100.761,-52.164,54.852,0.0,0.0,0.0,0.0
1790064470.582015,2301207.0,70.506,-6.53,115.456,6.008,5.82,-3.841,-0.925,-0.034,0.283,100.761,-52.176,54.852,-0.4,0.2,0.0,0.0
1790064470.587204,2301212.0,70.539,-6.605,115.348,5.612,5.75,-3.606,-0.925,-0.034,0.283,100.761,-52.164,54.852,0.1,-0.1,0.0,0.02
1790064470.592723,2301218.0,70.572,-6.678,115.244,5.224,5.682,-3.381,-0.924,-0.033,0.283,100.761,-52.164,54.852,0.0,0.0,0.0,0.04
1790064470.5996218,2301224.0,70.604,-6.749,115.144,4.873,5.67,-3.166,-0.922,-0.032,0.283,100.761,-52.164,54.852,0.0,-0.1,0.0,0.06
1790064470.6048992,2301230.0,70.637,-6.819,115.048,4.542,5.671,-2.949,-0.921,-0.032,0.283,100.761,-52.164,54.852,0.0,0.1,0.0,0.08
1790064470.610219,2301235.0,70.669,-6.885,114.956,4.177,5.658,-2.712,-0.92,-0.031,0.282,100.761,-52.164,54.864,0.0,0.2,0.0,0.1
1790064470.615186,2301240.0,70.701,-6.951,114.867,3.808,5.636,-2.49,-0.918,-0.03,0.282,100.762,-52.164,54.852,0.0,-0.1,0.0,0.12000000000000001
1790064470.6207428,2301246.0,70.733,-7.014,114.783,3.461,5.601,-2.285,-0.918,-0.03,0.282,100.762,-52.164,54.864,0.1,0.2,0.0,0.14
1790064470.626903,2301252.0,70.797,-7.137,114.623,2.792,5.608,-1.84,-0.916,-0.03,0.283,100.762,-52.164,54.852,0.0,0.0,0.0,0.18
1790064470.632172,2301257.0,70.828,-7.196,114.548,2.486,5.59,-1.646,-0.915,-0.03,0.284,100.762,-52.164,54.852,-0.1,0.0,0.0,0.19999999999999998
1790064470.638287,2301263.0,70.859,-7.254,114.476,2.163,5.57,-1.48,-0.915,-0.03,0.284,100.762,-52.176,54.864,-0.1,0.1,0.0,0.21999999999999997
1790064470.644613,2301269.0,70.89,-7.312,114.406,1.797,5.569,-1.325,-0.915,-0.03,0.285,100.762,-52.164,54.864,0.0,0.2,0.0,0.23999999999999996
1790064470.6498518,2301275.0,70.92,-7.368,114.34,1.439,5.596,-1.165,-0.915,-0.03,0.287,100.762,-52.164,54.864,0.0,0.1,0.0,0.25999999999999995
1790064470.655255,2301280.0,70.951,-7.423,114.276,1.099,5.607,-1.005,-0.915,-0.029,0.288,100.762,-52.164,54.864,0.1,0.1,0.0,0.27999999999999997
1790064470.660274,2301285.0,70.98,-7.477,114.215,0.729,5.584,-0.867,-0.916,-0.028,0.289,100.762,-52.164,54.864,0.0,0.3,0.0,0.3
1790064470.665729,2301291.0,71.01,-7.53,114.158,0.343,5.566,-0.739,-0.916,-0.027,0.29,100.762,-52.164,54.864,0.0,0.2,0.0,0.32
1790064470.671915,2301297.0,71.07,-7.634,114.05,-0.443,5.627,-0.504,-0.917,-0.025,0.291,100.762,-52.164,54.876,0.0,0.5,0.0,0.36000000000000004
1790064470.678189,2301303.0,71.1,-7.685,114.0,-0.803,5.653,-0.368,-0.918,-0.024,0.291,100.761,-52.164,54.888,-0.1,0.5,0.0,0.38000000000000006
1790064470.684725,2301309.0,71.13,-7.737,113.952,-1.103,5.676,-0.241,-0.919,-0.025,0.291,100.761,-52.176,54.888,-0.1,0.5,0.0,0.4000000000000001
1790064470.689754,2301315.0,71.16,-7.788,113.905,-1.38,5.666,-0.14,-0.921,-0.025,0.291,100.761,-52.164,54.888,0.1,0.5,0.0,0.4200000000000001
1790064470.6952279,2301320.0,71.189,-7.84,113.859,-1.639,5.633,-0.082,-0.922,-0.025,0.291,100.761,-52.164,54.9,0.0,0.6,0.0,0.4400000000000001
1790064470.700227,2301325.0,71.219,-7.892,113.814,-1.883,5.603,-0.052,-0.924,-0.025,0.29,100.761,-52.164,54.912,0.0,1.1,0.0,0.46000000000000013
1790064470.705732,2301331.0,71.249,-7.945,113.769,-2.131,5.599,-0.033,-0.926,-0.025,0.29,100.761,-52.164,54.924,0.0,1.3,0.0,0.48000000000000015
1790064470.710654,2301336.0,71.279,-7.999,113.724,-2.362,5.599,-0.055,-0.928,-0.025,0.29,100.761,-52.164,54.948,0.0,1.6,0.0,0.5000000000000001
1790064470.71577,2301341.0,71.309,-8.056,113.678,-2.549,5.599,-0.089,-0.93,-0.025,0.29,100.761,-52.164,54.972,0.2,2.0,0.0,0.5200000000000001
1790064470.7206988,2301346.0,71.339,-8.113,113.631,-2.71,5.576,-0.118,-0.933,-0.025,0.289,100.761,-52.164,54.996,0.1,2.6,0.0,0.5400000000000001
1790064470.726911,2301352.0,71.399,-8.233,113.536,-2.955,5.488,-0.269,-0.939,-0.025,0.289,100.761,-52.164,55.032,0.0,3.2,0.0,0.5800000000000002
1790064470.732398,2301357.0,71.428,-8.295,113.486,-3.064,5.533,-0.363,-0.942,-0.025,0.29,100.761,-52.164,55.08,0.0,3.9,0.0,0.6000000000000002
1790064470.738118,2301363.0,71.458,-8.359,113.434,-3.17,5.619,-0.423,-0.944,-0.025,0.291,100.761,-52.176,55.14,-0.3,4.9,0.0,0.6200000000000002
1790064470.744682,2301370.0,71.488,-8.425,113.381,-3.226,5.748,-0.476,-0.946,-0.026,0.294,100.761,-52.176,55.32,-0.2,8.5,0.0,0.6400000000000002
1790064470.750057,2301375.0,71.518,-8.494,113.326,-3.186,6.03,-0.595,-0.946,-0.027,0.298,100.761,-52.176,55.452,-0.5,10.7,0.0,0.6600000000000003
1790064470.755303,2301380.0,71.549,-8.565,113.266,-3.016,6.454,-0.739,-0.947,-0.028,0.302,100.761,-52.188,55.596,-0.6,12.8,0.0,0.6800000000000003
1790064470.760724,2301386.0,71.582,-8.639,113.203,-2.734,6.918,-0.902,-0.95,-0.028,0.303,100.761,-52.188,55.764,-0.6,15.2,0.0,0.7000000000000003
1790064470.7668989,2301392.0,71.654,-8.791,113.066,-2.149,7.796,-1.271,-0.957,-0.027,0.302,100.761,-52.176,55.944,0.0,17.3,0.0,0.7400000000000003
1790064470.772243,2301397.0,71.693,-8.871,112.992,-1.849,8.335,-1.45,-0.959,-0.026,0.304,100.761,-52.188,56.172,-0.2,20.2,0.0,0.7600000000000003
1790064470.777486,2301402.0,71.735,-8.953,112.913,-1.546,8.91,-1.663,-0.96,-0.026,0.305,100.761,-52.188,56.4,-0.1,22.6,0.0,0.7800000000000004
1790064470.783295,2301408.0,71.779,-9.039,112.828,-1.212,9.489,-1.89,-0.961,-0.027,0.305,100.761,-52.188,56.664,-0.4,25.4,0.0,0.8000000000000004
1790064470.7883341,2301413.0,71.825,-9.129,112.738,-0.78,10.137,-2.106,-0.962,-0.027,0.305,100.761,-52.188,56.952,-0.2,28.3,0.0,0.8200000000000004
1790064470.794642,2301419.0,71.875,-9.221,112.642,-0.241,10.865,-2.325,-0.963,-0.028,0.305,100.761,-52.188,57.6,0.0,34.1,0.0,0.8400000000000004
1790064470.799732,2301425.0,71.928,-9.318,112.538,0.353,11.621,-2.555,-0.964,-0.029,0.305,100.762,-52.188,57.984,0.0,37.6,0.0,0.8600000000000004
1790064470.805276,2301430.0,71.984,-9.417,112.429,0.943,12.439,-2.789,-0.965,-0.029,0.305,100.762,-52.188,58.392,0.0,40.7,0.0,0.8800000000000004
1790064470.8106399,2301436.0,72.045,-9.52,112.312,1.552,13.314,-3.032,-0.966,-0.029,0.305,100.762,-52.188,58.824,0.0,44.3,0.0,0.9000000000000005
1790064470.815679,2301441.0,72.109,-9.627,112.188,2.204,14.185,-3.273,-0.967,-0.03,0.304,100.762,-52.188,59.304,0.0,47.9,0.0,0.9200000000000005
1790064470.820738,2301446.0,72.177,-9.737,112.057,2.904,15.127,-3.516,-0.969,-0.03,0.303,100.762,-52.188,59.808,-0.1,51.6,0.0,0.9400000000000005
1790064470.8269749,2301452.0,72.326,-9.971,111.769,4.458,17.082,-4.027,-0.974,-0.032,0.302,100.762,-52.188,60.348,-0.1,54.6,0.0,0.9800000000000005
1790064470.832201,2301457.0,72.408,-10.094,111.612,5.248,17.938,-4.292,-0.978,-0.031,0.297,100.762,-52.188,60.924,0.0,59.6,0.0,1.0
1790064470.837439,2301462.0,72.494,-10.221,111.448,6.008,18.995,-4.524,-0.978,-0.031,0.297,100.762,-52.188,61.524,0.0,62.0,0.0,1.0
1790064470.843255,2301468.0,72.584,-10.351,111.275,6.807,20.086,-4.748,-0.981,-0.031,0.298,100.762,-52.188,62.148,-0.2,66.8,0.0,1.0
1790064470.8497128,2301475.0,72.679,-10.487,111.093,7.674,21.013,-5.022,-0.986,-0.033,0.297,100.762,-52.188,63.492,0.0,73.4,0.0,1.0
1790064470.8551118,2301480.0,72.777,-10.628,110.901,8.51,21.922,-5.292,-0.988,-0.032,0.296,100.762,-52.188,64.2,0.0,76.2,0.0,1.0
1790064470.8602781,2301485.0,72.879,-10.771,110.702,9.345,22.901,-5.498,-0.988,-0.031,0.295,100.762,-52.188,64.944,-0.1,79.8,0.0,1.0
1790064470.8653078,2301490.0,72.986,-10.919,110.494,10.205,23.91,-5.701,-0.986,-0.032,0.295,100.762,-52.188,65.724,0.0,83.8,0.0,1.0
1790064470.8707032,2301496.0,73.096,-11.073,110.275,11.018,24.893,-5.927,-0.986,-0.033,0.294,100.762,-52.188,66.528,0.1,87.1,0.0,1.0
1790064470.8757188,2301501.0,73.21,-11.233,110.047,11.841,25.909,-6.157,-0.985,-0.034,0.295,100.762,-52.188,67.368,-0.1,90.6,0.0,1.0
1790064470.880783,2301506.0,73.328,-11.398,109.809,12.649,26.946,-6.367,-0.983,-0.034,0.294,100.762,-52.188,68.244,0.0,94.5,0.0,1.0
1790064470.886801,2301512.0,73.45,-11.567,109.562,13.439,27.916,-6.54,-0.984,-0.033,0.291,100.762,-52.188,69.156,-0.1,97.9,0.0,1.0
1790064470.892004,2301517.0,73.707,-11.922,109.04,15.056,29.704,-6.809,-0.988,-0.034,0.286,100.762,-52.2,70.092,-0.1,101.3,0.0,1.0
1790064470.897166,2301522.0,73.841,-12.109,108.763,15.771,30.508,-6.936,-0.992,-0.036,0.282,100.762,-52.188,71.052,0.0,105.1,0.0,1.0
1790064470.902838,2301528.0,73.977,-12.304,108.475,16.455,31.287,-7.031,-0.993,-0.04,0.279,100.762,-52.188,72.036,-0.2,108.3,0.0,1.0
1790064470.9096751,2301534.0,74.117,-12.509,108.173,17.173,32.024,-7.11,-0.994,-0.045,0.278,100.762,-52.188,74.088,0.0,114.0,0.0,1.0
1790064470.914902,2301539.0,74.26,-12.722,107.861,17.87,32.684,-7.119,-1.0,-0.049,0.273,100.762,-52.2,75.144,-0.1,116.7,0.0,1.0
1790064470.919326,2301545.0,74.26,-12.722,107.861,17.87,32.684,-7.119,-1.0,-0.049,0.273,100.762,-52.188,76.212,0.0,119.3,0.0,1.0
1790064470.9250739,2301550.0,74.554,-13.171,107.203,19.083,33.795,-7.031,-1.008,-0.058,0.262,100.762,-52.188,77.304,0.0,122.0,0.0,1.0
1790064470.9306262,2301555.0,74.704,-13.407,106.858,19.723,34.285,-6.909,-1.011,-0.064,0.259,100.762,-52.188,78.432,0.3,124.6,0.0,1.0
1790064470.935702,2301561.0,74.855,-13.648,106.505,20.309,34.741,-6.711,-1.013,-0.069,0.256,100.762,-52.188,79.572,0.0,127.3,0.0,1.0
1790064470.940726,2301566.0,75.008,-13.893,106.146,20.82,35.157,-6.457,-1.015,-0.073,0.256,100.762,-52.2,80.736,-0.3,130.0,0.0,1.0
1790064470.945761,2301571.0,75.162,-14.139,105.784,21.279,35.627,-6.117,-1.011,-0.075,0.258,100.762,-52.188,81.936,0.1,132.6,0.0,1.0
1790064470.9520352,2301577.0,75.472,-14.636,105.049,22.145,36.717,-5.396,-1.002,-0.08,0.258,100.762,-52.2,83.136,-0.2,134.6,0.0,1.0
1790064470.957203,2301582.0,75.63,-14.886,104.677,22.54,37.152,-5.057,-1.002,-0.08,0.256,100.762,-52.2,84.36,-0.2,136.8,0.0,1.0
1790064470.9628139,2301588.0,75.789,-15.135,104.305,22.884,37.558,-4.727,-1.0,-0.078,0.254,100.762,-52.2,85.584,0.0,138.7,0.0,1.0
1790064470.969849,2301594.0,75.95,-15.384,103.931,23.151,38.015,-4.385,-0.996,-0.076,0.252,100.762,-52.2,88.104,-0.1,142.7,0.0,1.0
1790064470.975304,2301599.0,76.113,-15.636,103.554,23.34,38.418,-4.062,-0.998,-0.075,0.246,100.762,-52.2,89.388,0.0,144.6,0.0,1.0
