host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790077071.416229,133555.0,56.95,15.491,167.709,1.169,-1.66,2.313,-0.848,0.141,0.528,100.932,-36.216,34.2,0.0,0.0,0.13434011250064942,0.0
1790077071.421491,133560.0,56.947,15.49,167.712,1.164,-1.713,2.337,-0.848,0.141,0.528,100.932,-36.216,34.2,-0.1,0.1,0.13434011250064942,0.0
1790077071.430517,133566.0,56.943,15.49,167.715,1.151,-1.746,2.346,-0.849,0.141,0.528,100.932,-36.216,34.2,0.0,0.0,0.1365248333007912,0.0
1790077071.4443252,133571.0,56.94,15.49,167.717,1.12,-1.768,2.312,-0.849,0.142,0.528,100.932,-36.216,34.2,0.0,-0.1,0.1365248333007912,0.0
1790077071.444407,133577.0,56.936,15.489,167.72,1.1,-1.797,2.273,-0.849,0.143,0.528,100.932,-36.216,34.2,0.0,0.3,0.1365248333007912,0.0
1790077071.444486,133583.0,56.932,15.489,167.722,1.071,-1.827,2.252,-0.849,0.144,0.527,100.932,-36.216,34.188,0.0,-0.2,0.1365248333007912,0.0
1790077071.469877,133588.0,56.928,15.488,167.725,1.008,-1.876,2.221,-0.849,0.145,0.527,100.932,-36.216,34.2,0.1,0.0,0.1365248333007912,0.0
1790077071.469992,133594.0,56.92,15.487,167.731,0.889,-1.973,2.198,-0.849,0.147,0.526,100.932,-36.216,34.2,-0.2,0.0,0.1365248333007912,0.0
1790077071.470028,133599.0,56.916,15.487,167.734,0.805,-2.033,2.187,-0.85,0.148,0.525,100.932,-36.216,34.2,0.0,0.1,0.1365248333007912,0.0
1790077071.4701319,133605.0,56.912,15.486,167.737,0.744,-2.096,2.178,-0.85,0.149,0.524,100.932,-36.216,34.2,0.0,0.0,0.1365248333007912,0.0
1790077071.472299,133611.0,56.907,15.485,167.741,0.672,-2.158,2.143,-0.85,0.15,0.523,100.932,-36.216,34.2,0.0,0.0,0.14045818750018954,0.0
1790077071.477251,133616.0,56.907,15.485,167.741,0.672,-2.158,2.143,-0.85,0.15,0.523,100.932,-36.216,34.188,0.1,-0.2,0.14045818750018954,0.0
1790077071.485097,133622.0,56.898,15.481,167.746,0.472,-2.229,2.055,-0.851,0.151,0.522,100.932,-36.216,34.2,-0.1,0.0,0.14045818750018954,0.0
1790077071.492119,133628.0,56.894,15.478,167.748,0.413,-2.278,2.025,-0.851,0.15,0.522,100.932,-36.216,34.188,0.0,-0.1,0.14045818750018954,0.0
1790077071.494844,133633.0,56.889,15.474,167.75,0.34,-2.367,2.001,-0.852,0.15,0.522,100.932,-36.216,34.2,0.0,0.1,0.14295977919973665,0.0
1790077071.5036328,133638.0,56.884,15.469,167.751,0.275,-2.45,1.997,-0.852,0.15,0.522,100.932,-36.216,34.188,0.0,0.0,0.14295977919973665,0.0
1790077071.5128162,133644.0,56.878,15.464,167.752,0.214,-2.488,1.952,-0.852,0.149,0.522,100.932,-36.216,34.2,-0.1,0.0,0.14295977919973665,0.0
1790077071.5128992,133649.0,56.867,15.449,167.75,0.085,-2.575,1.885,-0.852,0.147,0.524,100.932,-36.216,34.2,0.0,0.2,0.14295977919973665,0.0
1790077071.5156631,133654.0,56.861,15.44,167.749,0.03,-2.627,1.9,-0.851,0.146,0.524,100.932,-36.216,34.188,-0.1,-0.2,0.14295977919973665,0.0
1790077071.5213141,133660.0,56.855,15.431,167.747,-0.025,-2.64,1.898,-0.851,0.145,0.525,100.932,-36.216,34.2,0.0,0.2,0.14295977919973665,0.0
1790077071.5274901,133666.0,56.848,15.421,167.745,-0.074,-2.622,1.884,-0.85,0.144,0.526,100.932,-36.216,34.2,0.0,0.3,0.145440079200489,0.0
1790077071.547029,133671.0,56.842,15.411,167.743,-0.099,-2.627,1.87,-0.85,0.144,0.526,100.932,-36.216,34.188,0.3,-0.2,0.1477341792007792,0.0
1790077071.54718,133677.0,56.835,15.401,167.74,-0.072,-2.658,1.894,-0.85,0.143,0.527,100.932,-36.216,34.2,0.0,0.0,0.1477341792007792,0.0
1790077071.547214,133683.0,56.828,15.39,167.738,-0.045,-2.697,1.938,-0.849,0.143,0.528,100.931,-36.216,34.2,0.0,0.0,0.1477341792007792,0.0
1790077071.550287,133688.0,56.821,15.38,167.736,-0.023,-2.685,1.96,-0.849,0.142,0.528,100.931,-36.216,34.188,-0.1,-0.1,0.1477341792007792,0.0
1790077071.5558789,133694.0,56.807,15.36,167.731,-0.021,-2.602,2.02,-0.848,0.141,0.528,100.931,-36.216,34.188,0.1,0.0,0.1477341792007792,0.0
1790077071.56074,133699.0,56.801,15.35,167.73,-0.007,-2.616,2.047,-0.848,0.141,0.528,100.931,-36.216,34.2,0.2,0.0,0.1477341792007792,0.0
1790077071.570857,133705.0,56.793,15.341,167.728,0.008,-2.658,2.07,-0.847,0.141,0.528,100.931,-36.216,34.2,0.0,0.3,0.1501501582999481,0.0
1790077071.5723038,133711.0,56.786,15.332,167.727,0.022,-2.676,2.102,-0.847,0.141,0.528,100.931,-36.216,34.188,-0.1,-0.1,0.1501501582999481,0.0
1790077071.577367,133716.0,56.779,15.323,167.726,0.052,-2.666,2.132,-0.846,0.141,0.528,100.931,-36.216,34.188,-0.2,-0.1,0.1501501582999481,0.0
1790077071.582328,133721.0,56.772,15.315,167.725,0.092,-2.638,2.126,-0.846,0.142,0.528,100.931,-36.216,34.188,0.0,-0.1,0.1501501582999481,0.0
1790077071.5884569,133727.0,56.765,15.307,167.724,0.116,-2.611,2.122,-0.846,0.142,0.528,100.931,-36.216,34.2,0.0,0.1,0.1501501582999481,0.0
1790077071.594194,133732.0,56.758,15.3,167.724,0.138,-2.574,2.116,-0.846,0.142,0.528,100.931,-36.216,34.2,0.0,0.1,0.1525886500006891,0.0
1790077071.599305,133738.0,56.751,15.292,167.724,0.172,-2.541,2.093,-0.846,0.143,0.528,100.931,-36.216,34.188,0.2,-0.2,0.1525886500006891,0.0
1790077071.604373,133743.0,56.745,15.286,167.724,0.209,-2.511,2.086,-0.847,0.143,0.529,100.932,-36.216,34.188,-0.1,0.0,0.1525886500006891,0.0
1790077071.610006,133748.0,56.738,15.279,167.724,0.239,-2.468,2.09,-0.847,0.144,0.529,100.932,-36.216,34.188,0.0,0.0,0.1525886500006891,0.0
1790077071.615802,133754.0,56.726,15.267,167.724,0.322,-2.349,2.099,-0.848,0.144,0.53,100.932,-36.216,34.188,-0.1,0.0,0.1525886500006891,0.0
1790077071.6211,133759.0,56.721,15.262,167.725,0.327,-2.287,2.085,-0.848,0.144,0.531,100.932,-36.216,34.2,0.0,0.1,0.15512764580053046,0.0
1790077071.6264162,133765.0,56.715,15.256,167.726,0.328,-2.242,2.074,-0.848,0.145,0.531,100.932,-36.216,34.188,0.0,-0.1,0.15512764580053046,0.0
1790077071.6318772,133770.0,56.71,15.251,167.726,0.366,-2.233,2.043,-0.848,0.145,0.531,100.932,-36.216,34.2,0.2,0.1,0.15512764580053046,0.0
1790077071.63726,133776.0,56.705,15.246,167.727,0.414,-2.209,2.028,-0.848,0.145,0.531,100.932,-36.216,34.188,0.0,-0.1,0.15512764580053046,0.0
1790077071.642097,133781.0,56.7,15.241,167.728,0.413,-2.165,2.033,-0.849,0.146,0.531,100.932,-36.216,34.188,0.3,0.0,0.15732092920079596,0.0
1790077071.649718,133787.0,56.695,15.237,167.729,0.408,-2.126,2.055,-0.849,0.146,0.531,100.932,-36.216,34.2,0.0,0.0,0.15732092920079596,0.0
1790077071.662205,133793.0,56.691,15.233,167.731,0.415,-2.088,2.056,-0.85,0.147,0.53,100.932,-36.216,34.2,-0.1,0.1,0.15732092920079596,0.0
1790077071.662346,133799.0,56.682,15.227,167.736,0.4,-2.101,2.027,-0.851,0.149,0.529,100.932,-36.216,34.188,0.0,-0.1,0.15732092920079596,0.0
1790077071.690318,133804.0,56.682,15.227,167.736,0.4,-2.101,2.027,-0.851,0.149,0.529,100.932,-36.216,34.2,0.2,0.1,0.16041223750071368,0.0
1790077071.690568,133810.0,56.674,15.222,167.742,0.404,-2.136,2.08,-0.852,0.15,0.529,100.932,-36.216,34.188,-0.3,0.0,0.16041223750071368,0.0
1790077071.690625,133816.0,56.67,15.22,167.745,0.397,-2.114,2.088,-0.853,0.15,0.529,100.932,-36.216,34.2,0.3,0.3,0.16041223750071368,0.0
1790077071.6906629,133821.0,56.666,15.218,167.748,0.385,-2.09,2.079,-0.854,0.151,0.529,100.932,-36.216,34.188,-0.1,-0.1,0.16041223750071368,0.0
1790077071.690686,133826.0,56.663,15.215,167.752,0.353,-2.046,2.062,-0.854,0.15,0.53,100.932,-36.216,34.188,-0.1,-0.1,0.16041223750071368,0.0
1790077071.693305,133831.0,56.659,15.212,167.755,0.303,-2.022,2.05,-0.854,0.15,0.53,100.932,-36.216,34.2,0.4,0.0,0.16041223750071368,0.0
1790077071.6989608,133837.0,56.655,15.209,167.758,0.285,-2.022,2.061,-0.854,0.15,0.531,100.932,-36.216,34.188,-0.2,-0.1,0.16041223750071368,0.0
1790077071.7052019,133843.0,56.652,15.206,167.761,0.277,-2.002,2.063,-0.853,0.15,0.532,100.932,-36.216,34.188,0.3,-0.1,0.1631657624995569,0.0
1790077071.7103958,133849.0,56.644,15.199,167.766,0.265,-1.925,2.059,-0.852,0.148,0.533,100.932,-36.216,34.2,-0.2,0.2,0.1631657624995569,0.0
1790077071.7198389,133854.0,56.644,15.199,167.766,0.265,-1.925,2.059,-0.852,0.148,0.533,100.932,-36.216,34.188,0.0,-0.1,0.1631657624995569,0.0
1790077071.721646,133860.0,56.638,15.192,167.772,0.365,-1.766,2.087,-0.85,0.147,0.534,100.932,-36.216,34.2,0.0,0.0,0.1631657624995569,0.0
1790077071.7279968,133866.0,56.634,15.189,167.775,0.387,-1.692,2.1,-0.849,0.147,0.534,100.932,-36.216,34.188,0.0,-0.1,0.16614676669996697,0.0
1790077071.733679,133872.0,56.632,15.186,167.778,0.377,-1.618,2.099,-0.849,0.147,0.534,100.932,-36.216,34.188,0.2,0.0,0.16614676669996697,0.0
1790077071.739757,133878.0,56.629,15.184,167.781,0.377,-1.553,2.097,-0.848,0.147,0.535,100.932,-36.216,34.188,0.2,0.0,0.16614676669996697,0.0
1790077071.7448,133883.0,56.627,15.181,167.785,0.394,-1.502,2.113,-0.847,0.147,0.535,100.932,-36.216,34.2,0.0,0.3,0.16614676669996697,0.0
1790077071.763475,133889.0,56.623,15.178,167.793,0.457,-1.35,2.082,-0.847,0.148,0.534,100.932,-36.216,34.188,0.0,-0.1,0.16614676669996697,0.0
1790077071.763658,133894.0,56.621,15.177,167.797,0.505,-1.297,2.083,-0.846,0.148,0.534,100.932,-36.216,34.2,0.0,0.2,0.16614676669996697,0.0
1790077071.7637289,133899.0,56.62,15.176,167.802,0.55,-1.236,2.073,-0.846,0.148,0.534,100.932,-36.216,34.2,0.0,0.1,0.16614676669996697,0.0
1790077071.76717,133906.0,56.62,15.175,167.806,0.558,-1.147,2.057,-0.846,0.147,0.533,100.932,-36.216,34.188,-0.2,-0.2,0.16865327080013232,0.0
1790077071.7738051,133912.0,56.619,15.174,167.81,0.581,-1.075,2.053,-0.846,0.147,0.533,100.932,-36.216,34.2,0.0,0.0,0.16865327080013232,0.0
1790077071.7971468,133918.0,56.62,15.173,167.814,0.602,-1.008,2.083,-0.846,0.146,0.534,100.932,-36.216,34.2,0.0,0.0,0.1738073542001075,0.0
1790077071.812145,133924.0,56.621,15.171,167.823,0.61,-0.873,2.171,-0.847,0.144,0.533,100.932,-36.216,34.2,0.0,0.1,0.1738073542001075,0.0
1790077071.8220391,133931.0,56.622,15.17,167.828,0.653,-0.779,2.196,-0.847,0.142,0.534,100.933,-36.216,34.2,0.0,0.0,0.1738073542001075,0.0
1790077071.824699,133937.0,56.624,15.17,167.833,0.688,-0.729,2.236,-0.847,0.142,0.534,100.933,-36.216,34.188,-0.2,-0.2,0.1738073542001075,0.0
1790077071.824766,133943.0,56.625,15.17,167.838,0.708,-0.673,2.295,-0.847,0.142,0.534,100.933,-36.216,34.2,0.1,0.0,0.1738073542001075,0.0
1790077071.824796,133949.0,56.63,15.172,167.851,0.784,-0.469,2.361,-0.847,0.141,0.534,100.933,-36.216,34.2,0.2,0.1,0.1738073542001075,0.0
1790077071.824818,133954.0,56.633,15.173,167.858,0.827,-0.367,2.395,-0.847,0.141,0.534,100.933,-36.216,34.188,0.0,-0.1,0.1738073542001075,0.0
1790077071.8248389,133960.0,56.636,15.176,167.865,0.86,-0.287,2.427,-0.847,0.141,0.533,100.933,-36.216,34.2,-0.1,0.1,0.1738073542001075,0.0
1790077071.826699,133965.0,56.64,15.179,167.873,0.918,-0.227,2.443,-0.847,0.141,0.533,100.933,-36.216,34.188,0.1,0.0,0.17664182080043248,0.0
1790077071.8315809,133970.0,56.64,15.179,167.873,0.918,-0.227,2.443,-0.847,0.141,0.533,100.933,-36.216,34.2,0.0,0.2,0.17664182080043248,0.0
1790077071.8469188,133976.0,56.648,15.187,167.89,0.975,-0.182,2.433,-0.848,0.143,0.531,100.933,-36.216,34.188,-0.2,-0.3,0.17664182080043248,0.0
1790077071.847044,133982.0,56.653,15.192,167.899,0.966,-0.147,2.447,-0.848,0.144,0.53,100.933,-36.216,34.2,0.1,0.0,0.17664182080043248,0.0
1790077071.8550248,133988.0,56.658,15.198,167.909,0.954,-0.095,2.464,-0.848,0.145,0.529,100.933,-36.216,34.2,0.0,0.3,0.17664182080043248,0.0
1790077071.855573,133994.0,56.663,15.203,167.919,0.912,-0.088,2.475,-0.849,0.145,0.528,100.931,-36.216,34.188,0.3,-0.1,0.17664182080043248,0.0
1790077071.862002,134000.0,56.674,15.214,167.939,0.899,-0.151,2.495,-0.85,0.144,0.526,100.931,-36.216,34.188,0.1,-0.2,0.17964182080043248,0.0
1790077071.871891,134006.0,56.679,15.22,167.949,0.878,-0.204,2.534,-0.85,0.144,0.526,100.931,-36.216,34.188,0.0,-0.1,0.17964182080043248,0.0
1790077071.873635,134012.0,56.684,15.225,167.96,0.845,-0.228,2.595,-0.851,0.144,0.525,100.931,-36.216,34.2,-0.1,0.0,0.17967823329963722,0.0
1790077071.8795462,134018.0,56.689,15.231,167.971,0.795,-0.267,2.632,-0.852,0.144,0.525,100.931,-36.216,34.188,0.0,-0.1,0.18190964579989669,0.0
1790077071.890975,134024.0,56.698,15.242,167.993,0.762,-0.357,2.68,-0.852,0.144,0.525,100.931,-36.216,34.188,-0.1,0.0,0.18190964579989669,0.0
1790077071.891063,134029.0,56.702,15.248,168.005,0.729,-0.408,2.713,-0.852,0.145,0.525,100.931,-36.216,34.188,-0.2,0.0,0.18190964579989669,0.0
1790077071.895286,134034.0,56.702,15.248,168.005,0.729,-0.408,2.713,-0.852,0.145,0.525,100.931,-36.216,34.188,0.2,0.0,0.18190964579989669,0.0
1790077071.9013991,134040.0,56.71,15.26,168.029,0.637,-0.456,2.794,-0.852,0.146,0.525,100.931,-36.216,34.2,0.0,0.0,0.18190964579989669,0.0
1790077071.9064372,134045.0,56.713,15.267,168.042,0.6,-0.484,2.826,-0.852,0.147,0.525,100.931,-36.216,34.188,0.2,0.0,0.18190964579989669,0.0
1790077071.911581,134050.0,56.716,15.274,168.055,0.576,-0.548,2.841,-0.852,0.148,0.525,100.931,-36.216,34.2,0.2,0.1,0.18441595000040253,0.0
1790077071.9211361,134056.0,56.719,15.281,168.069,0.562,-0.601,2.845,-0.852,0.149,0.526,100.932,-36.216,34.188,0.0,-0.1,0.18441595000040253,0.0
1790077071.9241421,134063.0,56.721,15.288,168.082,0.526,-0.644,2.841,-0.852,0.149,0.526,100.932,-36.216,34.188,0.0,0.0,0.18441595000040253,0.0
1790077071.930948,134070.0,56.725,15.3,168.108,0.497,-0.671,2.802,-0.851,0.149,0.527,100.932,-36.216,34.2,0.0,0.0,0.18687235830002466,0.0
1790077071.940085,134075.0,56.727,15.306,168.12,0.5,-0.672,2.803,-0.85,0.148,0.527,100.932,-36.216,34.2,0.0,0.3,0.18687235830002466,0.0
1790077071.942061,134080.0,56.729,15.311,168.132,0.512,-0.667,2.803,-0.85,0.147,0.528,100.932,-36.216,34.188,-0.1,-0.2,0.18687235830002466,0.0
1790077071.947377,134086.0,56.731,15.315,168.143,0.512,-0.667,2.795,-0.85,0.146,0.529,100.932,-36.216,34.2,0.1,0.3,0.18687235830002466,0.0
1790077071.952188,134091.0,56.732,15.319,168.154,0.519,-0.666,2.809,-0.85,0.144,0.53,100.932,-36.216,34.2,0.0,0.0,0.18687235830002466,0.0
1790077071.9587111,134097.0,56.733,15.323,168.165,0.538,-0.655,2.859,-0.849,0.143,0.532,100.932,-36.216,34.188,0.0,-0.2,0.18909485830081396,0.0
1790077071.964332,134103.0,56.734,15.327,168.175,0.565,-0.602,2.899,-0.849,0.143,0.534,100.932,-36.216,34.188,0.0,-0.1,0.18909485830081396,0.0
1790077071.974611,134109.0,56.736,15.335,168.198,0.65,-0.433,2.955,-0.849,0.142,0.536,100.932,-36.216,34.2,0.0,0.1,0.18909485830081396,0.0
1790077071.977359,134116.0,56.738,15.34,168.209,0.694,-0.337,2.994,-0.85,0.142,0.537,100.931,-36.216,34.188,0.0,-0.1,0.18909485830081396,0.0
1790077071.9836931,134122.0,56.74,15.346,168.221,0.737,-0.281,3.02,-0.85,0.142,0.538,100.931,-36.216,34.2,0.1,0.1,0.19159124580037315,0.0
1790077071.989422,134128.0,56.742,15.352,168.234,0.785,-0.244,3.034,-0.851,0.142,0.538,100.931,-36.216,34.188,0.0,-0.1,0.19159124580037315,0.0
1790077071.994302,134133.0,56.744,15.359,168.247,0.826,-0.17,3.068,-0.851,0.143,0.538,100.931,-36.216,34.2,0.0,0.1,0.19159124580037315,0.0
1790077072.0072331,134138.0,56.747,15.366,168.261,0.861,-0.071,3.104,-0.852,0.143,0.537,100.931,-36.216,34.188,0.0,-0.2,0.19159124580037315,0.0
1790077072.007403,134144.0,56.754,15.384,168.291,0.9,0.078,3.185,-0.851,0.145,0.536,100.931,-36.216,34.2,0.1,0.1,0.19159124580037315,0.0
1790077072.011114,134150.0,56.758,15.394,168.306,0.892,0.138,3.205,-0.851,0.145,0.535,100.931,-36.216,34.188,0.1,0.0,0.19483856669976377,0.0
1790077072.0168362,134155.0,56.762,15.404,168.323,0.89,0.213,3.203,-0.851,0.145,0.534,100.931,-36.216,34.188,0.0,-0.1,0.19483856669976377,0.0
1790077072.022495,134161.0,56.767,15.415,168.339,0.912,0.274,3.217,-0.851,0.145,0.533,100.931,-36.216,34.188,0.1,0.0,0.19483856669976377,0.0
1790077072.027863,134166.0,56.772,15.426,168.356,0.928,0.324,3.243,-0.851,0.145,0.533,100.931,-36.204,34.188,0.2,0.0,0.19483856669976377,0.0
1790077072.040402,134172.0,56.778,15.437,168.373,0.94,0.36,3.246,-0.852,0.145,0.532,100.931,-36.204,34.188,0.1,0.0,0.19483856669976377,0.0
1790077072.0404632,134177.0,56.783,15.448,168.39,0.936,0.381,3.272,-0.852,0.145,0.532,100.931,-36.216,34.2,-0.1,0.2,0.19483856669976377,0.0
1790077072.0446138,134183.0,56.789,15.46,168.408,0.923,0.409,3.309,-0.853,0.145,0.533,100.931,-36.216,34.188,-0.1,0.0,0.19483856669976377,0.0
1790077072.050297,134189.0,56.8,15.482,168.442,0.935,0.366,3.301,-0.854,0.145,0.533,100.931,-36.216,34.188,0.0,0.0,0.19483856669976377,0.0
1790077072.056256,134195.0,56.805,15.493,168.46,0.962,0.369,3.302,-0.854,0.145,0.533,100.931,-36.216,34.188,-0.1,0.0,0.19783856669976377,0.0
1790077072.061746,134200.0,56.811,15.504,168.477,0.976,0.392,3.302,-0.854,0.144,0.533,100.931,-36.216,34.188,0.0,-0.1,0.19783856669976377,0.0
1790077072.068256,134205.0,56.816,15.515,168.494,0.922,0.442,3.318,-0.854,0.144,0.534,100.931,-36.216,34.2,0.0,0.1,0.19819212080037688,0.0
1790077072.072475,134211.0,56.822,15.526,168.511,0.891,0.471,3.316,-0.854,0.144,0.534,100.931,-36.216,34.188,-0.1,0.0,0.2005799708000268,0.0
1790077072.078652,134217.0,56.828,15.537,168.528,0.909,0.476,3.294,-0.854,0.144,0.533,100.931,-36.216,34.2,0.1,0.0,0.2005799708000268,0.0
1790077072.085103,134223.0,56.834,15.548,168.545,0.899,0.484,3.266,-0.853,0.145,0.533,100.931,-36.216,34.188,0.0,0.0,0.2005799708000268,0.0
1790077072.090456,134229.0,56.845,15.569,168.579,0.829,0.496,3.244,-0.852,0.146,0.531,100.931,-36.216,34.2,0.0,0.0,0.2005799708000268,0.0
1790077072.095933,134234.0,56.851,15.58,168.596,0.81,0.507,3.269,-0.851,0.146,0.53,100.931,-36.216,34.188,0.0,0.0,0.202856283300207,0.0
1790077072.101533,134240.0,56.851,15.58,168.596,0.81,0.507,3.269,-0.851,0.146,0.53,100.931,-36.216,34.2,0.1,0.3,0.202856283300207,0.0
1790077072.107272,134245.0,56.858,15.59,168.614,0.778,0.506,3.248,-0.851,0.146,0.53,100.933,-36.216,34.188,-0.3,-0.1,0.202856283300207,0.0
1790077072.1126,134251.0,56.869,15.611,168.648,0.788,0.43,3.262,-0.85,0.145,0.529,100.933,-36.216,34.188,0.2,-0.1,0.20488607500010403,0.0
1790077072.118279,134256.0,56.875,15.621,168.665,0.749,0.386,3.312,-0.851,0.144,0.528,100.933,-36.216,34.188,0.1,0.0,0.20488607500010403,0.0
1790077072.12372,134262.0,56.88,15.631,168.682,0.728,0.329,3.331,-0.851,0.144,0.528,100.933,-36.216,34.2,0.0,0.0,0.20488607500010403,0.0
1790077072.129493,134268.0,56.886,15.64,168.699,0.69,0.278,3.334,-0.852,0.144,0.528,100.933,-36.216,34.188,0.0,-0.1,0.20488607500010403,0.0
1790077072.1355362,134274.0,56.891,15.649,168.716,0.65,0.219,3.36,-0.853,0.144,0.529,100.933,-36.204,34.2,0.1,0.2,0.20488607500010403,0.0
1790077072.1412868,134280.0,56.9,15.668,168.75,0.604,0.134,3.356,-0.854,0.145,0.528,100.933,-36.216,34.188,-0.2,-0.1,0.20488607500010403,0.0
1790077072.146313,134285.0,56.905,15.677,168.767,0.595,0.119,3.349,-0.854,0.146,0.528,100.933,-36.216,34.188,0.0,0.0,0.207339916699857,0.0
1790077072.152225,134291.0,56.909,15.687,168.784,0.612,0.086,3.351,-0.855,0.147,0.528,100.933,-36.204,34.2,0.1,0.0,0.207339916699857,0.0
1790077072.157291,134296.0,56.913,15.697,168.801,0.607,0.021,3.337,-0.856,0.148,0.528,100.933,-36.216,34.188,-0.1,-0.1,0.207339916699857,0.0
1790077072.163614,134302.0,56.917,15.707,168.819,0.583,-0.054,3.329,-0.856,0.148,0.527,100.933,-36.216,34.188,0.0,-0.1,0.20942584580043333,0.0
1790077072.176695,134308.0,56.921,15.716,168.836,0.554,-0.152,3.303,-0.856,0.149,0.527,100.933,-36.216,34.188,-0.1,-0.1,0.20942584580043333,0.0
1790077072.177081,134313.0,56.924,15.725,168.853,0.5,-0.228,3.256,-0.856,0.149,0.527,100.933,-36.216,34.2,0.0,0.1,0.20942584580043333,0.0
1790077072.1804612,134319.0,56.927,15.734,168.869,0.44,-0.306,3.199,-0.856,0.149,0.527,100.933,-36.216,34.188,0.0,-0.3,0.20942584580043333,0.0
1790077072.187278,134324.0,56.93,15.741,168.884,0.403,-0.349,3.155,-0.855,0.149,0.527,100.933,-36.216,34.188,0.0,0.0,0.21186342080036413,0.0
1790077072.191388,134330.0,56.935,15.753,168.913,0.336,-0.384,3.081,-0.852,0.148,0.527,100.933,-36.204,34.188,0.2,0.0,0.21186342080036413,0.0
1790077072.197699,134335.0,56.937,15.758,168.926,0.313,-0.413,3.052,-0.851,0.147,0.527,100.933,-36.204,34.188,0.1,0.0,0.21186342080036413,0.0
1790077072.2049012,134341.0,56.938,15.763,168.939,0.312,-0.478,3.034,-0.85,0.146,0.528,100.933,-36.216,34.2,0.0,0.1,0.21186342080036413,0.0
1790077072.208499,134346.0,56.94,15.767,168.952,0.311,-0.518,3.038,-0.85,0.146,0.528,100.933,-36.216,34.188,-0.1,-0.1,0.2146156875009183,0.0
1790077072.213676,134352.0,56.941,15.77,168.964,0.289,-0.517,3.03,-0.849,0.145,0.529,100.933,-36.216,34.188,0.0,-0.2,0.2146156875009183,0.0
1790077072.2199948,134358.0,56.942,15.773,168.975,0.27,-0.527,2.995,-0.849,0.144,0.53,100.933,-36.204,34.2,0.5,0.1,0.2146156875009183,0.0
1790077072.226322,134364.0,56.943,15.776,168.996,0.299,-0.533,2.931,-0.849,0.143,0.532,100.933,-36.204,34.2,0.1,0.0,0.2146156875009183,0.0
1790077072.239866,134370.0,56.944,15.778,169.006,0.316,-0.532,2.889,-0.85,0.143,0.532,100.933,-36.216,34.2,0.0,0.0,0.21675589170044987,0.0
1790077072.239954,134376.0,56.945,15.779,169.015,0.339,-0.544,2.851,-0.85,0.143,0.533,100.933,-36.204,34.188,0.0,0.0,0.21675589170044987,0.0
1790077072.2420962,134381.0,56.946,15.78,169.024,0.381,-0.572,2.777,-0.851,0.144,0.532,100.933,-36.216,34.188,0.0,-0.1,0.21675589170044987,0.0
1790077072.25436,134387.0,56.947,15.781,169.033,0.42,-0.592,2.734,-0.852,0.145,0.532,100.933,-36.216,34.188,0.0,-0.2,0.21948449170013193,0.0
1790077072.2544608,134393.0,56.948,15.783,169.042,0.456,-0.588,2.705,-0.852,0.146,0.531,100.933,-36.216,34.2,0.0,0.3,0.21948449170013193,0.0
1790077072.260727,134399.0,56.951,15.786,169.06,0.379,-0.674,2.565,-0.853,0.148,0.528,100.933,-36.204,34.188,0.4,0.0,0.21948449170013193,0.0
1790077072.279124,134405.0,56.952,15.787,169.068,0.313,-0.718,2.482,-0.853,0.15,0.526,100.933,-36.204,34.188,0.0,-0.1,0.21948449170013193,0.0
1790077072.2791848,134410.0,56.954,15.788,169.076,0.241,-0.79,2.424,-0.853,0.15,0.525,100.933,-36.204,34.188,0.0,0.0,0.21948449170013193,0.0
1790077072.279213,134416.0,56.955,15.788,169.084,0.168,-0.869,2.377,-0.852,0.151,0.524,100.933,-36.204,34.2,0.0,0.1,0.21948449170013193,0.0
1790077072.287127,134422.0,56.956,15.787,169.091,0.119,-0.922,2.314,-0.852,0.151,0.523,100.933,-36.204,34.188,0.0,0.0,0.22149647080077559,0.0
1790077072.289993,134428.0,56.957,15.786,169.098,0.096,-1.01,2.257,-0.851,0.151,0.523,100.933,-36.204,34.2,0.0,0.1,0.22149647080077559,0.0
1790077072.295365,134434.0,56.957,15.783,169.103,0.057,-1.101,2.206,-0.85,0.15,0.523,100.932,-36.216,34.188,-0.2,-0.1,0.22149647080077559,0.0
1790077072.3006709,134439.0,56.957,15.775,169.112,-0.032,-1.223,2.126,-0.849,0.148,0.523,100.932,-36.216,34.188,-0.4,-0.1,0.22149647080077559,0.0
1790077072.306419,134444.0,56.957,15.775,169.112,-0.032,-1.223,2.126,-0.849,0.148,0.523,100.932,-36.204,34.188,0.5,0.0,0.22149647080077559,0.0
1790077072.311442,134450.0,56.956,15.764,169.117,-0.033,-1.355,2.031,-0.849,0.147,0.525,100.932,-36.204,34.2,0.1,0.1,0.22149647080077559,0.0
1790077072.319593,134455.0,56.954,15.757,169.119,-0.001,-1.417,1.974,-0.849,0.147,0.526,100.932,-36.204,34.188,0.2,0.0,0.22149647080077559,0.0
1790077072.3224452,134461.0,56.952,15.75,169.119,0.034,-1.448,1.926,-0.849,0.147,0.527,100.932,-36.216,34.188,-0.2,0.0,0.2244964708007756,0.0
1790077072.327122,134466.0,56.951,15.742,169.119,0.019,-1.479,1.869,-0.849,0.147,0.528,100.932,-36.216,34.2,-0.3,0.0,0.2244964708007756,0.0
