host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790064451.700834,2282326.0,69.095,-0.145,129.1,-10.96,8.303,20.506,-0.942,-0.017,0.382,100.758,-20.352,53.1,-58.1,0.0,0.0,0.0
1790064451.706851,2282332.0,69.136,0.016,129.335,-11.478,9.577,19.498,-0.943,-0.013,0.385,100.758,-20.724,53.1,-59.8,0.0,0.0,0.0
1790064451.712079,2282337.0,69.238,0.298,129.769,-12.358,12.232,17.458,-0.948,-0.004,0.388,100.758,-21.108,53.1,-62.1,0.0,0.0,0.0
1790064451.7183108,2282343.0,69.298,0.422,129.969,-12.729,13.572,16.446,-0.949,0.001,0.388,100.758,-21.924,53.1,-66.0,0.0,0.0,0.0
1790064451.7247071,2282349.0,69.364,0.534,130.159,-13.053,14.916,15.399,-0.95,0.007,0.387,100.758,-22.344,53.1,-68.0,-0.2,0.0,0.0
1790064451.73067,2282355.0,69.437,0.634,130.337,-13.337,16.21,14.308,-0.951,0.013,0.386,100.758,-22.764,53.1,-69.3,-0.1,0.0,0.0
1790064451.735822,2282361.0,69.516,0.722,130.502,-13.604,17.48,13.185,-0.953,0.018,0.384,100.758,-23.208,53.1,-71.3,0.0,0.0,0.0
1790064451.741958,2282367.0,69.692,0.853,130.789,-14.108,20.148,10.809,-0.954,0.023,0.387,100.758,-23.652,53.1,-72.9,-0.1,0.0,0.0
1790064451.748331,2282373.0,69.788,0.894,130.909,-14.334,21.454,9.667,-0.953,0.023,0.391,100.758,-24.576,53.1,-76.5,0.3,0.0,0.0
1790064451.753696,2282379.0,69.889,0.918,131.011,-14.573,22.762,8.522,-0.951,0.022,0.395,100.758,-25.056,53.1,-78.2,0.1,0.0,0.0
1790064451.7602172,2282384.0,69.995,0.925,131.097,-14.822,24.072,7.399,-0.951,0.02,0.397,100.758,-25.548,53.1,-79.7,0.0,0.0,0.0
1790064451.7647738,2282390.0,69.995,0.925,131.097,-14.822,24.072,7.399,-0.951,0.02,0.397,100.758,-26.04,53.1,-81.2,-0.1,0.0,0.0
1790064451.770834,2282396.0,70.225,0.885,131.216,-15.308,26.69,5.222,-0.952,0.014,0.402,100.757,-26.544,53.1,-82.4,0.0,0.0,0.0
1790064451.7758248,2282401.0,70.348,0.838,131.249,-15.576,28.033,4.189,-0.952,0.01,0.402,100.757,-27.048,53.1,-83.9,0.0,0.0,0.0
1790064451.782052,2282407.0,70.613,0.688,131.262,-16.102,30.496,2.221,-0.952,0.003,0.399,100.757,-27.564,53.1,-84.9,0.0,0.0,0.0
1790064451.787602,2282413.0,70.754,0.588,131.244,-16.312,31.612,1.323,-0.951,-0.0,0.396,100.757,-28.08,53.1,-85.7,0.0,0.0,0.0
1790064451.793241,2282418.0,70.9,0.473,131.21,-16.443,32.584,0.458,-0.951,-0.003,0.391,100.757,-28.596,53.1,-86.5,0.0,0.0,0.0
1790064451.7982059,2282423.0,71.05,0.342,131.16,-16.425,33.391,-0.4,-0.951,-0.005,0.384,100.757,-29.64,53.1,-88.0,0.2,0.0,0.0
1790064451.803246,2282428.0,71.204,0.196,131.094,-16.305,34.006,-1.262,-0.951,-0.007,0.375,100.757,-30.168,53.1,-88.1,0.0,0.0,0.0
1790064451.808643,2282434.0,71.362,0.036,131.012,-16.111,34.43,-2.09,-0.953,-0.008,0.365,100.757,-30.696,53.1,-88.8,0.0,0.0,0.0
1790064451.81514,2282440.0,71.523,-0.136,130.915,-15.78,34.681,-2.884,-0.954,-0.009,0.355,100.757,-31.224,53.1,-88.8,0.0,0.0,0.0
1790064451.8206458,2282445.0,71.685,-0.322,130.803,-15.288,34.797,-3.676,-0.954,-0.011,0.346,100.757,-31.74,53.1,-88.5,-0.1,0.0,0.0
1790064451.825867,2282451.0,71.848,-0.517,130.676,-14.707,34.942,-4.425,-0.951,-0.01,0.338,100.758,-32.232,53.088,-87.0,-0.1,0.0,0.0
1790064451.831834,2282457.0,72.179,-0.936,130.384,-13.504,35.182,-5.747,-0.95,-0.007,0.321,100.758,-32.724,53.1,-85.4,0.3,0.0,0.0
1790064451.836958,2282462.0,72.179,-0.936,130.384,-13.504,35.182,-5.747,-0.95,-0.007,0.321,100.758,-33.204,53.112,-84.0,0.6,0.0,0.0
1790064451.842123,2282467.0,72.508,-1.387,130.045,-12.187,34.259,-7.008,-0.949,-0.001,0.304,100.758,-33.684,53.1,-83.4,-0.1,0.0,0.0
1790064451.847109,2282472.0,72.666,-1.624,129.857,-11.336,33.824,-7.646,-0.938,0.001,0.306,100.758,-34.152,53.1,-81.7,-0.2,0.0,0.0
1790064451.8534179,2282479.0,72.822,-1.869,129.656,-10.393,33.484,-8.264,-0.929,0.001,0.307,100.758,-35.1,53.1,-80.7,-0.1,0.0,0.0
1790064451.858651,2282484.0,72.974,-2.124,129.44,-9.444,33.068,-8.852,-0.923,-0.001,0.305,100.758,-35.556,53.1,-79.7,0.2,0.0,0.0
1790064451.8654442,2282490.0,73.122,-2.39,129.208,-8.538,32.582,-9.376,-0.917,-0.005,0.303,100.758,-36.0,53.1,-78.5,-0.1,0.0,0.0
1790064451.870798,2282496.0,73.268,-2.665,128.962,-7.66,32.059,-9.793,-0.912,-0.009,0.3,100.758,-36.444,53.1,-77.2,0.2,0.0,0.0
